pattern_id,worker_leaf_nodes,cost,mean_performance,mean_job_satisfaction,support_size,policy__Prehire Tests,policy__Structured Interviews,policy__Employee Participation,policy__Complaint Procedure,policy__Group Bonuses,policy__Individual Bonuses,policy__Performance Evaluation,policy__Goals Communication,policy__Suggestion Adoption,policy__Performance Pay,policy__Internal Promotion,policy__Job Autonomy,policy__Selective Hiring,policy__Pay Competitiveness,policy__Job Training,solution_id,setting,team_label,n_active_levers
P6,76|76,75.0,6.4,5.6659999999999995,1,1.0,7.0,4.0,6.0,1.0,1.0,6.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,D5120_S1,design,5120,
P7,77|77,106.0,5.35,6.331999999999999,1,4.0,4.0,5.0,2.0,1.0,1.0,7.0,4.0,4.0,2.0,7.0,6.0,2.0,1.0,4.0,D5120_S2,design,5120,
P3,89|88,108.0,6.458333333333334,6.5825,16,2.0,5.0,5.0,5.0,2.0,4.0,6.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,D5120_S3,design,5120,
P5,92|93,109.0,6.466666666666667,6.211333333333334,1,2.0,7.0,3.0,5.0,6.0,5.0,5.0,6.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,D5120_S4,design,5120,
P2,89|87,110.0,6.541666666666667,6.778333333333334,16,2.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,D5120_S5,design,5120,
P4,106|106,113.0,6.75,6.333333333333333,16,2.0,6.0,6.0,3.0,2.0,2.0,6.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0,D5120_S6,design,5120,
P1,125|125,118.0,7.0,7.0,16,2.0,6.0,5.0,6.0,2.0,2.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,3.0,D5120_S7,design,5120,
