team_id,solution_id,mean_performance,mean_job_satisfaction,cost,delta_performance_from_baseline,delta_job_satisfaction_from_baseline,policy__Prehire Tests,change__Prehire Tests,policy__Structured Interviews,change__Structured Interviews,policy__Employee Participation,change__Employee Participation,policy__Complaint Procedure,change__Complaint Procedure,policy__Group Bonuses,change__Group Bonuses,policy__Individual Bonuses,change__Individual Bonuses,policy__Performance Evaluation,change__Performance Evaluation,policy__Goals Communication,change__Goals Communication,policy__Suggestion Adoption,change__Suggestion Adoption,policy__Performance Pay,change__Performance Pay,policy__Internal Promotion,change__Internal Promotion,policy__Job Autonomy,change__Job Autonomy,policy__Selective Hiring,change__Selective Hiring,policy__Pay Competitiveness,change__Pay Competitiveness,policy__Job Training,change__Job Training,frontier_rank,setting,team_label,n_active_levers
6130,R6130_S1,6.006858026974219,6.424406070237444,0.0,0.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,1,redesign,6130,0
6130,R6130_S2,6.1193349095205445,6.4301241712730075,1.0,0.11247688254632582,0.005718101035563805,6.0,0.0,6.0,0.0,5.0,0.0,7.0,1.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,2,redesign,6130,1
6130,R6130_S3,6.108642876025725,6.482738343756643,1.0,0.10178484905150675,0.05833227351919934,5.0,-1.0,6.0,0.0,5.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,3,redesign,6130,1
6130,R6130_S4,6.099153718383199,6.548437530465578,1.0,0.09229569140898075,0.12403146022813427,6.0,0.0,7.0,1.0,5.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,4,redesign,6130,1
6130,R6130_S5,6.221119758572051,6.488456444792207,2.0,0.21426173159783257,0.06405037455476315,5.0,-1.0,6.0,0.0,5.0,0.0,7.0,1.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,5,redesign,6130,2
6130,R6130_S6,6.211630600929525,6.554155631501142,2.0,0.20477257395530657,0.12974956126369808,6.0,0.0,7.0,1.0,5.0,0.0,7.0,1.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,6,redesign,6130,2
6130,R6130_S7,6.200938567434706,6.606769803984777,2.0,0.1940805404604875,0.1823637337473336,5.0,-1.0,7.0,1.0,5.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,7,redesign,6130,2
6130,R6130_S8,6.152751773708801,6.638624979188508,2.0,0.14589374673458266,0.21421890895106444,6.0,0.0,7.0,1.0,5.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,5.0,-1.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,8,redesign,6130,2
6130,R6130_S9,6.322904607623559,6.546788718311406,3.0,0.3160465806493402,0.12238264807396249,4.0,-2.0,6.0,0.0,5.0,0.0,7.0,1.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,9,redesign,6130,2
6130,R6130_S10,6.313415449981033,6.612487905020341,3.0,0.3065574230068142,0.18808183478289742,5.0,-1.0,7.0,1.0,5.0,0.0,7.0,1.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,10,redesign,6130,3
6130,R6130_S11,6.302723416486214,6.665102077503977,3.0,0.29586538951199515,0.24069600726653295,4.0,-2.0,7.0,1.0,5.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,11,redesign,6130,2
6130,R6130_S12,6.254536622760308,6.6969572527077075,3.0,0.24767859578608942,0.2725511824702638,5.0,-1.0,7.0,1.0,5.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,5.0,-1.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,12,redesign,6130,3
