team_id,solution_id,mean_performance,mean_job_satisfaction,cost,delta_performance_from_baseline,delta_job_satisfaction_from_baseline,policy__Prehire Tests,change__Prehire Tests,policy__Structured Interviews,change__Structured Interviews,policy__Employee Participation,change__Employee Participation,policy__Complaint Procedure,change__Complaint Procedure,policy__Group Bonuses,change__Group Bonuses,policy__Individual Bonuses,change__Individual Bonuses,policy__Performance Evaluation,change__Performance Evaluation,policy__Goals Communication,change__Goals Communication,policy__Suggestion Adoption,change__Suggestion Adoption,policy__Performance Pay,change__Performance Pay,policy__Internal Promotion,change__Internal Promotion,policy__Job Autonomy,change__Job Autonomy,policy__Selective Hiring,change__Selective Hiring,policy__Pay Competitiveness,change__Pay Competitiveness,policy__Job Training,change__Job Training,frontier_rank,setting,team_label,n_active_levers
6230,R6230_S1,5.379220701622009,5.985659128148674,0.0,0.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,1,redesign,6230,0
6230,R6230_S2,5.491697584168334,5.991377229184238,1.0,0.11247688254632582,0.005718101035563805,4.0,0.0,5.0,0.0,4.0,0.0,6.0,1.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,2,redesign,6230,1
6230,R6230_S3,5.481005550673515,6.043991401667873,1.0,0.10178484905150675,0.05833227351919934,3.0,-1.0,5.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3,redesign,6230,1
6230,R6230_S4,5.471516393030989,6.109690588376808,1.0,0.09229569140898075,0.12403146022813427,4.0,0.0,6.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,4,redesign,6230,1
6230,R6230_S5,5.60417446671466,5.997095330219802,2.0,0.22495376509265164,0.01143620207112761,4.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,5,redesign,6230,1
6230,R6230_S6,5.593482433219841,6.049709502703437,2.0,0.21426173159783257,0.06405037455476315,3.0,-1.0,5.0,0.0,4.0,0.0,6.0,1.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,6,redesign,6230,2
6230,R6230_S7,5.583993275577315,6.115408689412372,2.0,0.20477257395530657,0.12974956126369808,4.0,0.0,6.0,1.0,4.0,0.0,6.0,1.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,7,redesign,6230,2
6230,R6230_S8,5.573301242082496,6.168022861896008,2.0,0.1940805404604875,0.1823637337473336,3.0,-1.0,6.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,8,redesign,6230,2
6230,R6230_S9,5.56381208443997,6.2337220486049425,2.0,0.1845913828179615,0.24806292045626854,4.0,0.0,7.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,9,redesign,6230,1
6230,R6230_S10,5.705959315766168,6.055427603739001,3.0,0.3267386141441593,0.06976847559032695,3.0,-1.0,5.0,0.0,4.0,0.0,7.0,2.0,5.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,10,redesign,6230,2
